Date,Time,Userid_From,Name_From,Message,Userid_To,At,Post_Category,Channel,To_Channel
8/2/18,9:27:02,U1YKEP2PQ,,"But in some sense this is comparing apples to oranges.  The FCI and BEMA (assessments used in these articles) are aligned to the traditional curriculum, and not assessing things that are valued in M&amp;I.",UBN4DAZ9P,,0,whywedothis,TRUE
8/2/18,9:27:02,U1YKEP2PQ,,"But in some sense this is comparing apples to oranges.  The FCI and BEMA (assessments used in these articles) are aligned to the traditional curriculum, and not assessing things that are valued in M&amp;I.",UBN8AAZS7,,0,whywedothis,TRUE
8/2/18,9:27:02,U1YKEP2PQ,,"But in some sense this is comparing apples to oranges.  The FCI and BEMA (assessments used in these articles) are aligned to the traditional curriculum, and not assessing things that are valued in M&amp;I.",UBNVC491V,,0,whywedothis,TRUE
8/2/18,9:27:02,U1YKEP2PQ,,"But in some sense this is comparing apples to oranges.  The FCI and BEMA (assessments used in these articles) are aligned to the traditional curriculum, and not assessing things that are valued in M&amp;I.",UBQ05DLJ2,,0,whywedothis,TRUE
8/2/18,9:27:02,U1YKEP2PQ,,"But in some sense this is comparing apples to oranges.  The FCI and BEMA (assessments used in these articles) are aligned to the traditional curriculum, and not assessing things that are valued in M&amp;I.",UBQ5PDK8Q,,0,whywedothis,TRUE
8/2/18,9:27:02,U1YKEP2PQ,,"But in some sense this is comparing apples to oranges.  The FCI and BEMA (assessments used in these articles) are aligned to the traditional curriculum, and not assessing things that are valued in M&amp;I.",UBQC15LS1,,0,whywedothis,TRUE
8/2/18,9:27:02,U1YKEP2PQ,,"But in some sense this is comparing apples to oranges.  The FCI and BEMA (assessments used in these articles) are aligned to the traditional curriculum, and not assessing things that are valued in M&amp;I.",UBQQ61UCB,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",U1YCYCK61,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",U1YKC618E,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",U1YKMC1QD,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",U1YKN5ZV5,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",U1YKUG3B7,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",U4LPDPNM9,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",U4X9ZLJ2D,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",U57M23EJD,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",U5B5RJKK2,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",U9N0B9JFR,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",UAT9EUJLC,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",UBMFPP7MZ,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",UBMMLALTE,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",UBMPAERMJ,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",UBMTZF0UA,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",UBN4DAZ9P,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",UBN8AAZS7,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",UBNVC491V,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",UBQ05DLJ2,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",UBQ5PDK8Q,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",UBQC15LS1,,0,whywedothis,TRUE
8/2/18,9:29:27,U1YKEP2PQ,,"I'll make an analogy.  Once upon a time, we taught all of our students how to use slide rules.  And because of that, our students had a better understanding how logarithms work. (No citation, but go with me).  When calculators became cheap and we encouraged their use, we lost something.  Now do we care? (I would say no.)",UBQQ61UCB,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",U1YCYCK61,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",U1YKC618E,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",U1YKMC1QD,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",U1YKN5ZV5,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",U1YKUG3B7,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",U4LPDPNM9,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",U4X9ZLJ2D,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",U57M23EJD,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",U5B5RJKK2,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",U9N0B9JFR,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",UAT9EUJLC,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",UBMFPP7MZ,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",UBMMLALTE,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",UBMPAERMJ,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",UBMTZF0UA,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",UBN4DAZ9P,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",UBN8AAZS7,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",UBNVC491V,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",UBQ05DLJ2,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",UBQ5PDK8Q,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",UBQC15LS1,,0,whywedothis,TRUE
8/2/18,9:32:09,U1YKEP2PQ,,"Curricula privileging computational techniques support students in different ways than traditional curricula.  I would say, when discussing these things with our (potentially skeptical) colleagues, the key is to focus on what we gain rather than what we (might) lose.",UBQQ61UCB,,0,whywedothis,TRUE
8/2/18,10:09:49,U9N0B9JFR,,I'm saddened to see in the first study that M&amp;I didn't outshine the traditional course on the FCI.,U1YCYCK61,,0,whywedothis,TRUE
8/2/18,10:09:49,U9N0B9JFR,,I'm saddened to see in the first study that M&amp;I didn't outshine the traditional course on the FCI.,U1YKC618E,,0,whywedothis,TRUE
8/2/18,10:09:49,U9N0B9JFR,,I'm saddened to see in the first study that M&amp;I didn't outshine the traditional course on the FCI.,U1YKEP2PQ,,0,whywedothis,TRUE
8/2/18,10:09:49,U9N0B9JFR,,I'm saddened to see in the first study that M&amp;I didn't outshine the traditional course on the FCI.,U1YKMC1QD,,0,whywedothis,TRUE
